handle,time,tweets
Fender,4/5/2018 19:38,@badreptommo @wallowsmusic You can watch this on our Instagram as well https://t.co/RtTwQCRw3D 🙂
Fender,4/5/2018 18:42,@AlastairGreene Bet those sound killer!
Fender,4/5/2018 18:40,@the_mckagansfp @gunnarssonmker1 @SuHolmesMcKagan @lizluna443 @rickjones2323 @Jessie_fla @AppetiteForGNfR @Esmeralda_duff @mckaganlamf Whoa!
Fender,4/5/2018 18:35,RT @MusicRadar: Kurt Cobain died 24 years ago today. This is the story behind the iconic @Fender Jaguar that accompanied him on his game-ch…
Fender,4/5/2018 18:31,RT @wallowsmusic: Yo! We’re going live from @fender RIGHT NOW playing a couple songs from the Spring EP which is out tonight. Stay tuned af…
Fender,4/5/2018 17:27,"@MikeFairbanksUS Perhaps the Rumble 100 would fit your tastes? A few tonal options, totally reliable, and lightweig… https://t.co/gW13WqPjIa"
Fender,4/5/2018 17:24,@sulenemusic Can't wait to hear how you use it! Happy playing!
Fender,4/5/2018 16:17,"RT @TODAYshow: Remembering musician Kurt Cobain, who died on this day in 1994. https://t.co/Ij9GzCLAbv"
Fender,4/4/2018 21:58,RT @fjfortner: Ok @Fender here’s one for your album. I’m still amazed that I found a matching ‘68 Bassman for my American Dlx Strat - and i…
Fender,4/4/2018 19:00,"Ukulele tuning trouble? Learn how to tune your ukulele here : https://t.co/QoI1tmLvdl 

#WednesdayWisdom https://t.co/HGd1TL1hrV"
Fender,4/4/2018 17:05,Wade in the shimmering haze of the Marine Layer Reverb pedal. This lush effect gives you a little extra space or ca… https://t.co/NHibAwUrcl
Fender,4/4/2018 16:45,"RT @GuitarPlayerNow: With its chambered body, superb playability, and excellent build quality, @Fender's new Eric Johnson (@EJUpClose) Stra…"
Fender,4/4/2018 15:46,"RT @BluesFoundation: ""What Muddy did for us is what we should do for others. HE PASSED IT ON!"" -Keith Richards

Remembering Muddy Waters (A…"
Fender,4/4/2018 15:45,"RT @HansMolenkamp: Beyond stoked. Best gift ever from @OmertaBrand &amp; @TimTimeBomb!
Thank you so much for this sick @Fender Time-bomb guitar…"
Fender,4/4/2018 15:30,"Hot Rod #Jumble time!
Unscramble these seven jumbles, one letter to each square, to form seven Fender Hot Rod IV fe… https://t.co/oK48E4tvpg"
Fender,4/3/2018 23:58,RT @clayton_stevens: New @Fender Hot Rod Deluxe IV ready for tour. This amp sounds so good. https://t.co/VFAPxiO9Uo
Fender,4/3/2018 23:00,"Looking good, Steve Lacy! 🤘

Get the look --&gt; https://t.co/exDDIQztLF (US only) #ootd https://t.co/INrIy2gTAp"
Fender,4/3/2018 22:06,RT @carlgree: My new Fender 72' Telecaster guitar I got last week and played on Friday's gig! @carlgree @Fender https://t.co/e7BMSPWHrg
Fender,4/3/2018 22:00,"The always unique #FenderOffets strike a pose! 

https://t.co/4e9FfZuVl9 https://t.co/Q5QJcIqQkv"
Fender,4/3/2018 21:59,"@AlanTeleman Hey Alan, these come with three Custom Shop ’69 aged single-coil Stratocaster pickups!"
Fender,4/3/2018 20:58,RT @HardRockSD: GIVEAWAY: We have teamed up with @Fender in April to give some very lucky guests their own brand new Fender #guitar and com…
Fender,4/3/2018 20:57,@napervillemusic Great choice Jeffrey!
Fender,4/3/2018 19:00,"So you just got a new #guitar, now what? Check out some of the first things you should do with your new axe.… https://t.co/76iL0u8m01"
Fender,4/3/2018 16:30,RT @GuitarWorld: .@Fender's new Parallel Universe guitar features a Tele body with three Custom Shop ’69 Aged Strat pickups and a Strat syn…
Fender,4/3/2018 15:00,The Parallel Universe Strat-Tele Hybrid is out of this world. https://t.co/GL4Q7lKhcG
Fender,4/3/2018 1:00,"Choose a color, any color.

More info on the new Fender California Series #acoustics: https://t.co/VmT5ogsPYT… https://t.co/VzTs1CDDRF"
Fender,4/3/2018 0:17,@ARCwillpowell You seem pretty satisfied! 🤘
Fender,4/3/2018 0:15,@PagelJphans72 Bet it's got a wicked tone 😈
Fender,4/3/2018 0:14,@Mede34911 Good morning Dawn! 🌅
Fender,4/3/2018 0:09,@BeerGlassesNJ Are they 🌞-burst?
Fender,4/3/2018 0:08,@HowlingTerror Bet it sounds pretty sweet! 🍭
Fender,4/3/2018 0:07,"@oldcornc Dave, Hank, and Johnny! How are ya? 👋"
Fender,4/3/2018 0:06,@Vinny28409 Bet it's just as smooth too!
Fender,4/3/2018 0:06,"@NotFromAJedi77 Send this one to Kristin ""🥇"" !"
Fender,4/3/2018 0:05,@ambrielle99 Hey Spider! 🕷️
Fender,4/3/2018 0:04,@BrettyB_88 How goes it Bailey? 👋
Fender,4/3/2018 0:04,@KimonHaldas Hey Baby! 🐣
Fender,4/3/2018 0:03,@BWRjames Hellooo Betty Smith! 👋
Fender,4/3/2018 0:03,@_joaomsilva_ Hi Leo! 👋
Fender,4/3/2018 0:03,@jeffsoble Good to meet you Gil! 🔥🤝🔥
Fender,4/3/2018 0:02,@Vinny28409 Hey Whiskey! 🥃
Fender,4/3/2018 0:02,@Lakerilluminati Hello Smokey! 🔥
Fender,4/2/2018 22:34,@Tairee2 Awesome choices! Love that finish!
Fender,4/2/2018 22:20,"@Caspianmax123 We've all been there 🤕

Glad you're still playing! 🤘"
Fender,4/2/2018 22:19,@paulluisdotca Are you gonna get it? 💚🤘
Fender,4/2/2018 22:16,@sanholobeats Very cool of you to do! 🤘
Fender,4/2/2018 22:12,@stephenxcarter We think so too! 🤘
Fender,4/2/2018 22:01,@carlgree Wow! What a finish!
Fender,4/2/2018 22:00,"""Hello my name is ____!"" Have you named your #Fender guitar or bass? 

Learn more about this Deluxe Stratocaster HS… https://t.co/2pmAbMFauh"
Fender,4/2/2018 21:53,@fjfortner Lucky you! Love your matching straps too!
Fender,4/2/2018 18:49,@halls_garrett Love the family photo!
Fender,4/2/2018 18:49,@philippeboey Amazing! Congrats on the new addition.
Fender,4/2/2018 18:48,@Danbarracuda1 Love it!
Fender,4/2/2018 17:00,Watch as @angelaplaysgtr takes us through the unique features of California Series Player acoustics:… https://t.co/Z62VtBVxaM
Fender,4/2/2018 16:11,@teewai883 We launched these a little over a week ago.
Fender,4/2/2018 16:05,"RT @dylanmattheisen: made a lil jingle today! 
🎸@Fender https://t.co/6qlT4SV84N"
Fender,4/2/2018 16:00,"RT @ForbesLife: For @Fender, the future is digital and female: https://t.co/jDUeHKt0Qu https://t.co/jzmTIGgrOa"
Fender,4/2/2018 15:30,"Fender Custom Shop #Retro Decor Telecaster with authentic #vintage ""Post Stamps"" wallpaper top. 📬
📸: Yuriy Shishkov https://t.co/LilW7YdrCO"
Fender,4/2/2018 0:30,Tell us about a time you wanted to stop learning guitar - and what made you power through? https://t.co/EVhJZphmw5
Fender,4/1/2018 21:00,"Loving the colors on this #FenderCustomShop Strat. #HappyEaster!

Repost: @jaypaintsprayer https://t.co/A0k6KQUcEu"
Fender,4/1/2018 17:00,"Sundays are for shadows and racing stripes... 

Repost: @jaypaintsprayer https://t.co/HoL3bVMi0k"
Fender,4/1/2018 15:00,"To kick off #InternationalGuitarMonth, here is the sound of an original 1952 Telecaster — The guitar that started i… https://t.co/YADFFIm9H9"
Fender,3/31/2018 23:00,Have you tried one of the new Fender California Series #acoustic guitars yet? Which one is your favorite?… https://t.co/6h1IxJ0DJI
Fender,3/31/2018 19:30,"RT @WMSchoolofBiz: Join @kenwhitephd  for our newest Leadership &amp; Business podcast with Evan Jones, CMO of @Fender as he takes us through t…"
Fender,3/31/2018 17:00,"RT @GeorgeHarrison: George's Sonic Blue Stratocaster becomes #Rocky:
""During ’67, everybody started painting everything, and I decided to p…"
Fender,3/31/2018 15:00,"#Weekend essential. 

#FenderOriginal Telecaster: https://t.co/sDBmCs2VBY 

Photo: Josh Giroux https://t.co/rZ4dgmnpLZ"
Fender,3/30/2018 22:00,"Where do you feel most inspired? When were you there last?

Learn more about this Fender Acoustic Pro amp:… https://t.co/8jcFB8EooK"
Fender,3/30/2018 18:23,Our #FollowFriday shoutout goes to @lizaannemusic @ficklefriends @Sunflower_Bean @thevaccines who all released new… https://t.co/sAKhnC4a0Z
Fender,3/30/2018 17:00,"In 1970, @EricClapton bought 6 Strats at a Nashville music store...
Three were parted out to make his legendary gui… https://t.co/LCyrBbc2y9"
Fender,3/30/2018 15:55,"RT @BluesFoundation: ""I am, and always will be, a blues guitarist.""
Happy birthday to Eric Clapton! 

(Pictured with Muddy Waters and Johnn…"
Fender,3/30/2018 15:00,"Happy birthday to one of the original Strat masters, @EricClapton!

#EricClapton #Slowhand https://t.co/fSPY7ExN3b"
Fender,3/30/2018 0:24,"Fender Play is now available on Android devices, iPhone, and iPad. Sharpen your skills with 1000s of video-based gu… https://t.co/Xz82nZeI9a"
Fender,3/29/2018 23:30,Who's your go-to person to jam with? Check out 5 reasons why you should always play guitar with a friend:… https://t.co/Sh7z6b0Cuf
Fender,3/29/2018 20:30,RT @odaryukigor: Do you like the new Fender Elite series? Let me know! @Fender @FenderGBI @Fender_Official #fender #fenderjazzbass #elite h…
Fender,3/29/2018 19:00,"""For Fender Guitars, The Future Is Digital And Female"" Read what our CEO Andy Mooney had to say in his interview wi… https://t.co/wyy0agkgJ4"
Fender,3/29/2018 19:00,RT @trixiemattel: Omg this MALIBU by @Fender is so cute. OBSESSED. https://t.co/Pm7aEnGsyE
Fender,3/29/2018 17:14,@beautyteeth666 🤘🇯🇵🤘
Fender,3/29/2018 16:45,@expressmusicuk @slipknot @FenderGBI 😵 What. A. Picture. 😵
Fender,3/29/2018 16:40,"@thelowcrow Share a clip once it's up 'n' running, let's hear it! 🤘"
Fender,3/29/2018 16:35,@secretspotband 🌊 Yes it does!
Fender,3/29/2018 16:34,@TheCJHinds What an awesome shot! 🤘
Fender,3/29/2018 16:01,RT @JBONAMASSA: Coming out next week.  The first high power tweed Twin Fender Amplifiers since 1960.  The king is back!  They sound great.…
Fender,3/29/2018 16:00,"RT @GuitarPlayerNow: An inside look at nine of the @Fender Custom Shop’s recent, one-of-a-kind Master Built creations https://t.co/iQ1bA9nI…"
Fender,3/29/2018 15:30,"Reverb is an essential element in nearly any rig, whether you’re adding dimension to your #sound or drenching your… https://t.co/bGWQukhL4Q"
Fender,3/28/2018 23:31,"RT @nymusicemporium: We did a quick promo video for our Fender Day &amp; New Product Showcase this upcoming Friday, March 30th from 3-8pm! Clic…"
Fender,3/28/2018 22:59,"RT @LarkinPoe: Magical Stratocaster 🌈🌈 @Fender 
(📷 Ian Maikisch) https://t.co/6p41mxVWGP"
Fender,3/28/2018 21:20,RT @jakemiller: Hey guys I’m live playing some songs @twitterla! https://t.co/WDrIhLTKuf
Fender,3/28/2018 21:09,RT @jakemiller: Doing something special w @Twitter and @Fender right now!! I’ll be going live at 2:15 on periscope w my California Acoustic…
Fender,3/28/2018 21:07,RT @sanholobeats: thank you for listening to Right Here Right Now ❤️ I thought it would be a cool idea to give away one of my @Fender acous…
Fender,3/28/2018 19:00,RT @Rafeeo_1: Where did the #weekend go? I wish it was still #straturday...yep🎸#Rafeeo #HaHaFace #Fender #Stratocaster #FenderStratocaster…
Fender,3/28/2018 17:37,"RT @rorygallagher: Rory playing his @fender Stratocaster at the University of Brussels on this day in 1976, photo from Philippe Andrieu. ht…"
Fender,3/28/2018 15:00,What's your favorite use of #guitar in a non-rock or country song? https://t.co/XoSb3G6ije
Fender,3/28/2018 0:25,RT @HIGHVALLEY: Huge thx to @Fender for hooking us up for the @TheJUNOAwards https://t.co/CZoGNUMZeL
Fender,3/27/2018 21:00,"Take the next toward becoming a folk hero with these 10 easy songs! 

https://t.co/SXR24ggvVx https://t.co/Lvs2t4zw3v"
Fender,3/27/2018 20:15,@wmmorgan Thanks for stopping by!
Fender,3/27/2018 19:49,@kalieshorr Awesome cover! Love the Tele 🤘
Fender,3/27/2018 19:00,"How many words can you make out of ""Fender Telecaster?"" 

Learn more about this #FenderEliteSeries Tele here:… https://t.co/ZgVOehm9wD"
Fender,3/27/2018 18:00,"RT @adultcinemahq: My pride &amp; joy! @Fender US made #Telecaster, 1998 with a #humbucker #guitarporn https://t.co/2eSIaUAMSy"
Fender,3/27/2018 16:28,"@Rafeeo_1 We're on the same page, #Straturday always goes by too fast..."
Fender,3/27/2018 16:24,@SouthboundSnake 🤘Serious Wah-Wah🤘
Fender,3/27/2018 16:21,@FireGirl775 👏👏👏 Happy playing Dianne!
Fender,3/27/2018 16:20,@guitarmagazine Sometimes you just see a guitar so beautiful... 😍
Fender,3/27/2018 16:18,@jimifan Solid advice 👍
Fender,3/27/2018 16:16,@odaryukigor Lovely bass you've got there!
Fender,3/27/2018 16:10,@xbilx Looks like there's some history in those wires 🤓
Fender,3/27/2018 16:09,@tomdevastator 🤯 that's the heaviest Strat we've heard around here so far today 🤘
Fender,3/27/2018 16:05,@WMSchoolofBiz Go Evan! 🤘
Fender,3/27/2018 16:02,@_joaomsilva_ Nice Gilmour vibes!
Fender,3/27/2018 16:02,@TheBretonSound What a beaut!
Fender,3/27/2018 16:01,@guitarcenter 🙋‍♂️🙋‍♀️ We are!
Fender,3/27/2018 15:53,@Doug_Zbi Thank you! We really appreciate your feedback. 🙂
Fender,3/27/2018 7:00,"Check out this impressive #FenderOriginalContest submission by James R.

To celebrate our new #FenderOriginal Serie… https://t.co/ypIKsG1aQt"
Fender,3/27/2018 0:24,"What wisdom, knowledge, or life lessons has learning guitar/bass taught you? #MondayMotivation https://t.co/Y51fhvIeQ9"
Fender,3/26/2018 23:44,@jordan_34a7x We couldn't agree more.
Fender,3/26/2018 23:43,@goodygrace We hope you love it!
Fender,3/26/2018 22:47,@lovatoballinger Congrats on finishing your internship! Ukuleles make the best rewards.
Fender,3/26/2018 22:42,@AguzExe Rock on! 🤘
Fender,3/26/2018 22:41,"@Ink180 Happy birthday, Tyler! 🎂🤘Keep playing!"
Fender,3/26/2018 22:30,@davescottdsp Awesome Strat!
Fender,3/26/2018 22:30,@Hawk_Esq You can never have too many guitars :)
Fender,3/26/2018 22:28,@Danbarracuda1 Welcome to the family!
Fender,3/26/2018 22:26,@MiloGreene We're so glad to support.
Fender,3/26/2018 17:48,@catsonamps @gibsonguitar @reverb 😹😹😹
Fender,3/26/2018 15:00,Trans Taos #Turquoise Ash #Strat with an oiled 3A flame roasted maple neck. Any takers? https://t.co/TnKNu5Qmkh
Fender,3/26/2018 0:00,"A taste of what's happening at the Fender Custom Shop this week to end 
your weekend. #SunburstSunday 

Photo:… https://t.co/imVntTLyOX"
Fender,3/25/2018 23:48,RT @TrueFromBirth: Loving my @Fender in ears.....🤘
Fender,3/25/2018 23:00,Here are the 5 most exciting things about the new #Fender California Series #acoustic #guitars! What's your favorit… https://t.co/wmy92XjacK
Fender,3/25/2018 22:53,"RT @GuitarChalk: Perfect @Fender amp settings? Try the ""magic six.""... Also a Storm Tropper playing guitar. https://t.co/IU3IG78rGR Via @ik…"
Fender,3/25/2018 15:00,"The Fender Paramount family grows w/ two new, ltd edition Vintage Sunburst &amp; Natural Auditorium #acoustics, and Ant… https://t.co/aInfkjPkSz"
Fender,3/24/2018 21:00,Read the discussion between Eric Johnson (@EJUpClose) and @gearpatrol about creating his new Signature Stratocaster… https://t.co/QpGxJkmzSf
Fender,3/24/2018 19:00,"Salvaged Sound: How Wood from Dublin's Ha'Penny Bridge Became Guitars

https://t.co/D8WyxE7JTB https://t.co/BO6QnSH3Md"
Fender,3/24/2018 15:00,"How many years have Fender Hot Rod #amplifiers been around?
Hint: The answer lies within the image.

Learn more:… https://t.co/uXiEgv6Xwz"
Fender,3/23/2018 22:05,"Loving all the gear shots from @JamesSupercave, Dakota T., Sam B., &amp; instrument_addicts. 

Make sure to tag us in y… https://t.co/XDS7dGwAm3"
Fender,3/23/2018 21:14,RT @FenderGBI: Our new Rumble bass amps were launched last week and here is Freddie Washington getting to grips with the Stage 800. https:/…
Fender,3/23/2018 19:22,RT @vanezamoraa: Mi nueva guitarra favorita / My new favorite guitar 🌹😻 ///// @Fender Malibu California Series THANK YOUUUU https://t.co/RD…
Fender,3/23/2018 19:00,Join us at @nymusicemporium in North Bellmore #NewYork on Fri. 3/30 from 3PM – 8PM EST for a special showcase on ne… https://t.co/vnel0ZbYee
Fender,3/23/2018 17:00,"Join us at @CascioMusicCo in New Berlin #Wisconsin on Saturday, March 24th from 1 PM – 4 PM CST to learn about in-s… https://t.co/j9L64O0wo5"
Fender,3/23/2018 15:00,"Happy #NationalPuppyDay to all the good boys and girls out there! 

RT 📸: Livingsteez https://t.co/eTMhA6qc3K"
Fender,3/23/2018 14:20,RT @lizaannemusic: hung with @Fender and tried out all of their new pedals 😌✨ https://t.co/2xlugM9fLa
Fender,3/23/2018 0:30,"Which musicians inspire you to be more creative with #guitar?

#ThursdayThoughts https://t.co/qdo1eiBym9"
Fender,3/22/2018 20:14,Join us at K&amp;S Music in South Williamsport #Pennsylvania on Sat. 3/24 from 11AM – 4PM EDT for a special sale on ALL… https://t.co/kmXIUMM9z1
Fender,3/22/2018 15:29,"RT @chrishallFF: Dream come true proud moment to be featured on the @Fender Instagram story
#mumdadlook #fender #ficklefriends #yaaas"
Fender,3/22/2018 15:00,"Watch as Freddie Washington (@herbiehancock, @michaeljackson) demos the Rumble Stage 800 Bass Amp.… https://t.co/ibbdQfbuEW"
Fender,3/21/2018 23:47,@Psilaxs True
Fender,3/21/2018 23:43,@TrueFromBirth 🙌
Fender,3/21/2018 22:49,RT @maxthrill30: @Fender The American made Fender Stratocaster to me is still the best electric guitar in the world ! Thank you leo ! https…
Fender,3/21/2018 22:48,@jazzyjournalist What a beaut!
Fender,3/21/2018 22:44,@d33p_cover187 *Checks watch* It's March.... ¯\_(ツ)_/¯
Fender,3/21/2018 21:17,RT @NatalieGelman: So lucky to try the gorgeous new California Series from @Fender Acoustics at their launch party!! Looove the colors! Whi…
Fender,3/21/2018 20:00,RT @WUOTFM: Todd's interview with Phyllis Fender on the legendary Leo Fender:  https://t.co/k90PkLY66T
Fender,3/21/2018 19:00,"RT @phoenixMuso: I bought myself a new @Fender guitar today.

I've always wanted to be a First Time O-Fender. 

#acoustic #fender https://t…"
