handle,time,tweet
gibsonguitar,1/29/2015 17:24,"Check out this beauty from the Custom Shop...1956-style Les Paul (in Ebony, Heavily Aged) http://t.co/oIerbGG5e8 @CustomGibson"
gibsonguitar,1/29/2015 16:59,Ever wonder what coil splits are and how to use them? Here ya go: http://t.co/kEBRXqCJwf Thx @Craig_Anderton
gibsonguitar,1/29/2015 16:56,Alex Lifeson from @RushTheBand talks about the band's upcoming R40 tour  http://t.co/m0MLMVUOK2 #Lerxst
gibsonguitar,1/29/2015 16:53,The #LesPaul Standard 2015 is available in 5 beautiful finishes...check 'em out: http://t.co/F0T7ywo3uV
gibsonguitar,1/28/2015 23:07,Sales Organization Controller job at Gibson Guitar - Atlanta http://t.co/SablhcG7no #Indeed #jobs
gibsonguitar,1/28/2015 22:20,RT @AnneErickson: .@GibsonGuitar's just-released Les Paul Reference Monitors are getting a good buzz in the press: http://t.co/GyGNL1Gd6l
gibsonguitar,1/28/2015 21:41,Follow the #GibsonFamily @Epiphone @KramerGuitarsUS @StantonDJ4LF @CerwinVegaPro @KRKSYS @Onkyo_USA @PhilipsSound @CustomGibson @CakewalkInc
gibsonguitar,1/28/2015 21:39,RT @GibsonWiz1: Aljon &amp; Dan talk about pedalboards on #ThreeGuysAndGuitars! What's on your board? Tweet me a pic! @gibsonguitar  http://t.c…
gibsonguitar,1/28/2015 21:26,Caught up w #EpicRapBattlesOfHistory @TheEpicLLOYD &amp; @NicePeter on the Gibson bus http://t.co/tEaClKjESR @ERBofHistory
gibsonguitar,1/28/2015 21:02,"Check out the new Gibson Pure Instrument Cables...silent plugs, low handling noise, LIFETIME GUARANTEE! http://t.co/4iRFh8Ul0V #GibsonGear"
gibsonguitar,1/28/2015 20:52,RT @GuitarsExchange: MusicRadar Visit @gibsonguitar Custom at NAMM 2015 http://t.co/4Zuuz1zJPU
gibsonguitar,1/28/2015 20:19,RT @JBONAMASSA: Carmelita and I on 6th Avenue... Just hanging. http://t.co/iZQ5oVmHT2
gibsonguitar,1/28/2015 19:03,"Tone, legacy, looks...this sweet thing has it all! The J-45 Red Spruce Sunsetburst http://t.co/x1wsqSp9oi #TheWorkhorse @GibsonAcoustic"
gibsonguitar,1/28/2015 17:50,Beautiful #LesPaul! MT @RashadJennings Gotta new Gibson!! Jamming all night!! #Vibing http://t.co/LIVOsgFdMi #NewYorkGiants @Giants @NFL
gibsonguitar,1/28/2015 16:30,.@RushTheBand announces huge R40 Live North American tour...details: http://t.co/h0jqSkGJtd What's your favorite Rush song?
gibsonguitar,1/28/2015 16:27,"Good quick video on ""Fret Maintenance"" (frets need TLC, too, y'all!) http://t.co/kAgRAxvOhQ #GibsonSkillsHouse"
gibsonguitar,1/28/2015 16:24,New! Limted Edition ES-Les Paul Bigsby (in Light Burst) http://t.co/URN0gAWOkK #bestofbothworlds #GibsonMemphis
gibsonguitar,1/27/2015 23:02,RT @CustomGibson: '59 LP Reissue Gloss in Bourbon Burst http://t.co/juh4Twq7wX
gibsonguitar,1/27/2015 21:18,"RT @Kayleigh_A: Thank you @GibsonGuitarUK @gibsonguitar &amp; @LZZYHALE this is beautiful, I'm going to enjoy learning to play http://t.co/5w4o…"
gibsonguitar,1/27/2015 20:58,What was the first concert you went to? How old were you?
gibsonguitar,1/27/2015 20:55,.@BobDylan SJ-200 Player’s Edition...L.R. Baggs Anthem pickup lets u go straight from studio to stage http://t.co/OA8o82qTPj @GibsonAcoustic
gibsonguitar,1/27/2015 20:51,".@KRKSYS ROKIT 5 G3 powered studio monitors...pro performance/accuracy for recording, mixing, mastering &amp; playback http://t.co/VMAydDtxnr"
gibsonguitar,1/27/2015 20:42,We asked the great @JoePerry if there’s a Holy Grail instrument that’s eluded his grasp... His response: http://t.co/YK9pYi6AVq @Aerosmith
gibsonguitar,1/27/2015 18:45,"Lovin' @Juanes new video for ""Juntos (Together)” and the beautiful ES-330 he's playing...check it out: http://t.co/SFgMherW5R"
gibsonguitar,1/27/2015 18:41,"RT @XGames: The guys at @PhilipsSound and @gibsonbrands hooked our medalists up with gold, silver and bronze A5-Pro headphones! 🎧 http://t.…"
gibsonguitar,1/27/2015 18:40,".@BellBrock Brock, here's a link to the new line of 2015 Les Pauls! http://t.co/jzdk4XGkn0 The marketing dept. can't wait for the cupcakes!"
gibsonguitar,1/27/2015 17:02,RT @CakewalkInc: Tech legend @stevewoz Steve Wozniak visited @gibsonguitar at #NAMM2015 and took a tour of the new #SONAR Platinum! http://…
gibsonguitar,1/27/2015 16:46,RT @Slash: Totally honored by receiving the TEC Les Paul Award. Pretty humbling moment. I wish Les could have been there. iiii]; )'
gibsonguitar,1/27/2015 16:39,RT @JohnTaylor1986: Just need this in my life. @gibsonguitar @GibsonGuitarUK #SG #Standard. Absolutely beautiful!! http://t.co/VGDVrRtepO
gibsonguitar,1/27/2015 16:38,Meet the new ES-335 Figured 2015 (available in 3 stunning new finishes) http://t.co/ntHFRcgIvA #GibsonMemphis
gibsonguitar,1/27/2015 2:46,"RT @AnneErickson: Happy Birthday, @MatthewkHeafy! Here's a shot I took of Matt and @TriviumOfficial last summer :) http://t.co/twqPNYZ017"
gibsonguitar,1/26/2015 21:02,RT @CustomGibson: LP Ultima Quilt in Dark Cherry Sunburst http://t.co/najba7MqLL
gibsonguitar,1/26/2015 21:02,Have you seen the Gibson Bar Stool? It's pretty much the greatest invention ever (it's true...they've done studies.) http://t.co/m9IRe5cvhZ
gibsonguitar,1/26/2015 20:36,Not for the timid...the SG Standard 2015 (in Fireburst) http://t.co/9gBQuccu6W See all 3 finishes: http://t.co/600Uui43Tw
gibsonguitar,1/26/2015 20:30,The perfect companion for your computer...XD3 2-Way Powered Desktop Speakers http://t.co/aCx4JWCF0B @CerwinVegaPro #GibsonMusicLifestlye
gibsonguitar,1/26/2015 20:26,"RT @HomeTheaterRev: If you're intrigued by Dolby Atmos but on a limited budget, @Onkyo_USA's HT-S7700 might be just the system for you. htt…"
gibsonguitar,1/26/2015 20:24,"""Play...Record...Listen"" A recap of Gibson Brands at #NAMM2015 http://t.co/eY41hra4D8 #GibsonMusicLifestyle"
gibsonguitar,1/26/2015 18:07,"Happy Birthday, Eddie @VanHalen !!"
gibsonguitar,1/26/2015 17:55,RT @Nightscapee: @CakewalkInc Great Music Production software .... Thanks Cakewalk for making it easier for artists to get top gear at a re…
gibsonguitar,1/26/2015 17:07,EDS-1275 Doubleneck (in Ebony). What would you name this beauty from the Custom Shop? @CustomGibson http://t.co/BKlWnMrsQo
gibsonguitar,1/26/2015 16:56,.@MastodonMusic and @ClutchOfficial announce 2015 tour dates...details: http://t.co/zEywoZaonL Thx @AnneErickson !
gibsonguitar,1/26/2015 15:50,RT @gibsonespanol: #FotosGibson Robby Krieger @TheDoors #NAMM2015 @gibsonguitar http://t.co/GAhmQ77V6Y
gibsonguitar,1/26/2015 15:48,Here's a great guide to the 2015 Les Paul line-up. Which one do you prefer? http://t.co/ipT5WEL7Ff
gibsonguitar,1/25/2015 21:57,RT @SabrinaLentini: The Gibson Throne. 🙌👑 @gibsonguitar  #NAMM2015 http://t.co/7SpofSdgQ0
gibsonguitar,1/25/2015 21:55,"RT @TheBradCarter: THNKYOU @gibsonguitar 4 the beautiful LesPaulJr &amp; a fun day at #Namm +
$50k to WoundedWarrior! @wwpinc @Gibson90210 http…"
gibsonguitar,1/25/2015 21:54,RT @aubreypeeples: Happiness #NAMM2015 #winterNAMM #gibson @gibsonguitar @gibson90210 http://t.co/j2OC7Zqhi1
gibsonguitar,1/25/2015 18:08,RT @DeltaRoseUSA: #NAMM2015 was a blast! Thank you @gibsonguitar and @Epiphone for having us perform and showcase these sexy #guitars! http…
gibsonguitar,1/25/2015 18:08,"RT @gibsonespanol: #FotosGibson #AmigosGibson @tommy_thayer @KISSOnline 
#NAMM2015 @gibsonguitar @Epiphone http://t.co/I9UiiXePG8"
gibsonguitar,1/25/2015 18:07,The great @CharlieParra at our booth with his Signature @KramerGuitarsUS Nite V Charlie Parra #NAMM2015 #GibsonFamily http://t.co/s4pGuKttGY
gibsonguitar,1/25/2015 17:41,"RT @gibsonespanol: #FotosGibson #AmigosGibson #Namm
Robby Krieger @tommy_thayer @TheDoors @KISSOnline @gibsonguitar http://t.co/SUY2kVUzam"
gibsonguitar,1/25/2015 17:41,RT @gibsonespanol: #FotosGibson #AmigosGibson #Namm @rustyanderson1 @gibsonguitar http://t.co/a1rYHbsHUu
gibsonguitar,1/25/2015 17:40,RT @DamianFanelli: A spot-on 1959 ES-175D from @gibsonguitar #GibsonMemphis. Note the perfect tailpiece! #NAMM2015 http://t.co/VY9dxlBM9p
gibsonguitar,1/25/2015 17:31,RT @tommy_thayer: Check out this cool kid at the @Epiphone @gibsonguitar showroom at #NAMM2015. http://t.co/BkpzfSrMTT
gibsonguitar,1/24/2015 23:38,RT @thepeacepirates: Come see us at 5pm in the @gibsonguitar booth 300b http://t.co/cNQmFYslrI #NAMMShow http://t.co/VEWElmCXwe
gibsonguitar,1/24/2015 23:36,RT @FullMetalRock: Robby Krieger at @gibsonguitar #NAMM2015 http://t.co/HDKOqHuvNW
gibsonguitar,1/24/2015 22:25,RT @BrianVibberts: King of #guitars #GibsonThrone @gibsonguitar I'm ready! http://t.co/JAZZXpHcA8
gibsonguitar,1/24/2015 22:23,RT @jennialpert: Thank you @gibsonguitar @Gibson90210 @DaddarioandCo for being awesome!! Live @NAMMShow @NAMM #GibsonLesPaul #capo2015 http…
gibsonguitar,1/24/2015 21:48,RT @FirebirdBo: I have decided on my companion 4 2nite's @opry performance. My old @gibsonguitar #LesPaulCustom. #MontgomeryGentry http://t…
gibsonguitar,1/24/2015 21:47,RT @edwardspade: On the #GibsonThrone .. I want one! @gibsonguitar 🎸🎸 http://t.co/6fjnyzxI8i
gibsonguitar,1/24/2015 21:44,The great @brianrayguitar showing off his new signature SG at our booth! #NAMM2015 @PaulMcCartney http://t.co/ojKzgio3la
gibsonguitar,1/24/2015 20:52,"RT @gibsonespanol: #FotosGibson 
Gibson!!!!!
@gibsonguitar #NAMM2015 http://t.co/QcvrgrLb1H"
gibsonguitar,1/24/2015 20:31,"RT @DeltaRoseUSA: Don't miss our #acoustic performance at the @gibsonguitar booth at 4:00 pm! 

#NAMM @Epiphone @MARIRICHARDSON @Gibson9021…"
gibsonguitar,1/24/2015 20:29,RT @samashmusic: .@gibsonguitar Headphones #SamAsh #NAMM #NAMM2015 #gibson #headphones http://t.co/qnBuuw7o0f
gibsonguitar,1/24/2015 19:19,What song do you think he's playing? #NAMM2015 #GibsonMusicLifestyle http://t.co/5obNSm71Et
gibsonguitar,1/24/2015 18:42,RT @pingponggirl: Music always sounds better with @gibsonguitar headphones!! Thanks to Peter Leinheiser for introducing… http://t.co/DnYcHb…
gibsonguitar,1/24/2015 18:41,RT @NAMMShow: The @gibsonguitar Throne at #NAMM http://t.co/vJWVBfs0y0
gibsonguitar,1/24/2015 17:38,.@BobDylan SJ-200 Player's Edition #NAMM2015 http://t.co/WANpeGz36L
gibsonguitar,1/24/2015 17:30,RT @gibsonespanol: #FotosGibson #AmigosGibson @thepeacepirates @gibsonguitar #NAMM2015 http://t.co/0wa2HdFusm
gibsonguitar,1/24/2015 17:29,RT @PlanetLA_Music: @Onkyo_USA So cool to see the relaunch of your classic hi-fi #vinyl record player! @gibsonguitar brands at @NAMMShow ht…
gibsonguitar,1/24/2015 17:27,RT @BestBuyCanada: The new studio monitors from @gibsonguitar look beautiful and sound fantastic. #NAMM #NAMMBBy http://t.co/Y44UMIRwI3
gibsonguitar,1/24/2015 16:53,"RT @gibsonespanol: Los esperamos hoy en nuestro espacio @gibsonguitar en #NAMM2015 
todos bienvenidos!!!!! http://t.co/7vXxe9BbjR"
gibsonguitar,1/24/2015 16:51,The calm before the storm... #NAMM2015 #WallOfAwesome http://t.co/7Nsq9NVf1n
gibsonguitar,1/24/2015 16:21,Day 3 of #NAMM2015 is here...public day! Who's coming? Be sure to drop by the Gibson booth (300B)! #UnleashTheHounds!
gibsonguitar,1/24/2015 16:16,.@boomerdaniels Danny - here's where you can get a Gibson t-shirt http://t.co/7uGfbLBbkr #NAMM2015 #GibsonGear
gibsonguitar,1/24/2015 0:49,Lots of happy #GibsonGrab #GoldenTicket winners partying at the Gibson bus! #NAMM2015 http://t.co/8vqTzTsmP7
gibsonguitar,1/24/2015 0:43,.@jasonhook_5fdp joins us as we present $50K to the #WoundedWarriorProject @wwpinc #NAMM2015 http://t.co/c4oiqtTxr3
gibsonguitar,1/23/2015 23:52,RT @LZZYHALE: @gibsonguitar @NAMMShow #gibsonthrone full shot http://t.co/oRkta9Kp89
gibsonguitar,1/23/2015 23:51,RT @NAMMShow: The @gibsonguitar Wounded Warrior charity event is going on at the Gibson bus at 4 pm behind the Venue Stage. #NAMM #GibsonGr…
gibsonguitar,1/23/2015 23:24,RT @TobyTurner: LISTEN TO TYLER! @tylerwardmusic: Find me &amp; my golden ticket! I'm @ NAMM! U have 1 hour! #GibsonGrab #woundedwarrior http:/…
gibsonguitar,1/23/2015 23:24,RT @ericchurch: Want to win Gibson Gear AND benefit #WoundedWarrior Project?? Follow @gibsonguitar #GibsonGrab 1.23.15 #NAMM2015
gibsonguitar,1/23/2015 23:21,RT @LZZYHALE: THANK YOU TO @gibsonguitar for having me at the thenammshow and to Everyone for saying hello! http://t.co/dwUaXHt8dN
gibsonguitar,1/23/2015 23:20,RT @GRAMMYPro: We're trying out the latest from @gibsonguitar at #NAMM http://t.co/OC9ys7Xyd7
gibsonguitar,1/23/2015 23:20,RT @DunamisDesi: Why not sit on the #GibsonThrone again with my #GibsonGrab GOLDEN ticket!! @gibsonguitar @Gibson90210 @wwpinc http://t.co/…
gibsonguitar,1/23/2015 23:11,MT @wc1971: Just got a #GoldenTicket from @JasonHook_5fdp of Five Finger Death Punch! @FFDP #GibsonGrab #NAMM2015
gibsonguitar,1/23/2015 23:09,RT @KyleOKelly: @gibsonguitar got it :-) Big thanks to Gibson and the #WoundedWarriorProject http://t.co/JhzXYpIZre
gibsonguitar,1/23/2015 23:07,Creative Manager job at Gibson Guitar - United States http://t.co/QAINBzAyW4 #Indeed #jobs
gibsonguitar,1/23/2015 22:56,RT @tylerwardmusic: Currently wondering inside NAMM - find me and my golden ticket  #GibsonGrab
gibsonguitar,1/23/2015 22:52,#GibsonGrab #GoldenTicket CLUE: Follow the white rabbit. #NAMM2015 #WoundedWarrior http://t.co/gQx9ZaS4lH
gibsonguitar,1/23/2015 22:49,RT @tylerwardmusic: Find me and my golden ticket! I'm @ the NAMM show! You have one hour! #GibsonGrab #woundedwarrior http://t.co/ywB3FqIs8N
gibsonguitar,1/23/2015 22:46,RT @Nickelback: Anyone out in California for #NAMM2015? @GibsonGuitar is giving away some cool stuff. Get the details at http://t.co/88LxCF…
gibsonguitar,1/23/2015 22:45,RT @BillyMorrison: The great 2015 @gibsonguitar golden ticket giveaway - don't miss it!!!! http://t.co/hYjMblVl1F
gibsonguitar,1/23/2015 22:45,RT @gibsonespanol: #FotosGibson #AmigosGibson @LZZYHALE @gibsonguitar #GibsonGrab @Halestorm http://t.co/c5N9nq5Qsr
gibsonguitar,1/23/2015 22:42,"RT @jasonhook_5fdp: Want the ""Hook"" up?? Find me outside &amp; ask for my Golden Ticket #GibsonGrab #woundedwarrior #NAMM2015 @gibsonguitar htt…"
gibsonguitar,1/23/2015 22:36,RT @matthewkheafy: “@C3PHoe: I spy @matthewkheafy's baby at @NAMMShow! 🙊💕 http://t.co/LjFZ5FwHGx” @Epiphone @gibsonguitar !!!
gibsonguitar,1/23/2015 22:34,Senior Product Engineer job at Gibson Guitar - United States http://t.co/vxiGxbtQHw #Indeed #jobs
gibsonguitar,1/23/2015 22:31,RT @LZZYHALE: There’s still time for the #GibsonGrab !!! @gibsonguitar @NAMMShow
gibsonguitar,1/23/2015 22:30,RT @kennymetcalf: #gibsongrab @DunamisDesi  will see you at3 http://t.co/Cci3vy0w4V
gibsonguitar,1/23/2015 22:30,RT @jamesotto: Check this yall! @gibsonguitar gives $50k worth of gear to fans at NAMM w/matching donation to #woundedwarrior #GibsonGrab. …
gibsonguitar,1/23/2015 22:26,"RT @tylerwardmusic: Follow me on FB, snapchat, &amp; Instagram @tylerwardmusic - I'm giving away a Golden Ticket @ NAMM today! Follow me for cl…"
gibsonguitar,1/23/2015 22:22,RT @jennialpert: Live @NAMM @NAMMShow @gibson90210  @gibson_guitars #gibson #gibsonguitar #gibsonlespaul #JenniAlpert http://t.co/0e3UD4kUnH
gibsonguitar,1/23/2015 22:20,RT @brianrayguitar: At #NAMM show today I will unveil the new Brian Ray '63 SG at #Gibson room from 12-2 and 4-5 pm. Come… http://t.co/vE2X…
gibsonguitar,1/23/2015 22:06,RT @meghantonjes: Come find me! @gibsonguitar #namm #goldenticket #gibsongrab http://t.co/ehP4w9Md5q
gibsonguitar,1/23/2015 22:04,"#GibsonGrab #GoldenTicket CLUE!! ""Judgements"" in. Palm tree lovers totally win! Photo clue: http://t.co/w2jZeUCiNu #NAMM2015 #WoundedWarrior"
gibsonguitar,1/23/2015 21:55,RT @iheartguitar: Gibson SG headphones. Niiiiiiice. #NAMM @gibsonguitar http://t.co/1rwYWpxWt9
gibsonguitar,1/23/2015 20:49,"RT @LucreLopezSanz: Right now at #NAMM #Anaheim 
@gibsonespanol @gibsonguitar @gibsonmexico @Gibson90210 @GibsonSpain @Gibsonsuramerik http…"
gibsonguitar,1/23/2015 20:48,.@LZZYHALE is signing autographs at the Gibson booth NOW! Come say hi! @Halestorm #NAMM2015 http://t.co/19K4nhDJ7u
gibsonguitar,1/23/2015 20:26,RT @LZZYHALE: At thenammshow first person to find me gets a golden ticket! @gibsonguitar http://t.co/UGBSziZMB6
gibsonguitar,1/23/2015 19:24,"#GibsonGrab #GoldenTicket Clue: Before you head into the desert of #NAMM2015, hit the fountain oasis! #WoundedWarrior http://t.co/P1RpXYqUxe"
gibsonguitar,1/23/2015 19:13,RT @meghantonjes: Gonna be hiding golden tickets today at #NAMM! Follow me and @gibsonguitar for hints 😉… http://t.co/WGkHXEmCIx
gibsonguitar,1/23/2015 19:09,.@KramerGuitarsUS brings @Steel_Panther's @Satchel666 &amp; the great @CharlieParra for a signing @ Gibson booth (300B) 4:30 TODAY! #NAMM2015
gibsonguitar,1/23/2015 19:04,If you find more than 1 #GoldenTicket plz #PayItForward to a deserving musician. Only one ticket per winner! #GibsonGrab #WoundedWarrior
gibsonguitar,1/23/2015 18:48,"1 down, 39 more #GoldenTickets to go in the Great #GibsonGrab! Get ready for the next clue #NAMM2015 #WoundedWarrior http://t.co/hgSSSYdkfO"
gibsonguitar,1/23/2015 18:34,RT @kam7215: We got the GOLDEN TICKET!!!!! @gibsonguitar @Gibson90210 @wwpinc @TheBradCarter #GibsonGrab http://t.co/85CIOFqKDL
gibsonguitar,1/23/2015 18:13,RT @TheBradCarter: FIRST TICKET!!!!!! @gibsonguitar @Gibson90210 #GibsonGrab #WoundedWarrior @wwpinc http://t.co/Jlulw15G1Y
gibsonguitar,1/23/2015 18:04,#GibsonGrab Clue #1: The fountain in front of the Marriott. Raise the flag for the #WoundedWarrior! #NAMM2015 http://t.co/sENk6awcRx
gibsonguitar,1/23/2015 18:01,#GibsonGrab Clue #1: The fountain in front of the Marriott. Raise the flag for the #WoundedWarrior! #NAMM2015 http://t.co/bghS0Qi4zx
gibsonguitar,1/23/2015 17:43,"RT @gibsonespanol: si estan en #NAMM2015 los esperamos en el #GibsonThrone 
@gibsonguitar http://t.co/ZKt9GNc540"
gibsonguitar,1/23/2015 17:40,20 minutes until the start of the Great #GibsonGrab! Are you ready? Details: http://t.co/hgSSSYdkfO #NAMM2015 #WoundedWarrior #getyousome!
gibsonguitar,1/23/2015 17:26,RT @mclmusic: Liking the @gibsonguitar Les Paul Monitors. http://t.co/C1lh0tEpUV Nice touch. @lespaulfdn legacy lives on
gibsonguitar,1/23/2015 17:24,RT @BlackStarRiders: Want to win Gibson Gear AND benefit the #WoundedWarrior Project? #FF @gibsonguitar #GibsonGrab #NAMM2015 http://t.co/2…
gibsonguitar,1/23/2015 17:04,Relationship Manager - Spain job at Gibson Guitar - Vianen http://t.co/cLDIPofUzg #Indeed #jobs
gibsonguitar,1/23/2015 16:37,Warehouse Material Handler job at Gibson Guitar - Nashville http://t.co/0NPey3I9Hd #Indeed #jobs
gibsonguitar,1/23/2015 16:26,"RT @gibsonespanol: seguimos en #NAMM2015 
pendientes de @gibsonguitar porque hay muchos premios #GibsonGrab #WoundedWarrior http://t.co/rRf…"
gibsonguitar,1/23/2015 16:24,"Come meet the great @LZZYHALE at our booth (300B) at 11 am...yeah, she'll signing stuff too! #NAMM2015 @Halestorm"
gibsonguitar,1/23/2015 16:19,RT @JohnnyZana: Now that's what I call a Throne! Cool display by @Gibsonguitar #NAMM day 2 lets do this! #Music… http://t.co/T6P7lR1nLu
gibsonguitar,1/23/2015 16:07,RT @DWeeZee: Playing the Tonight Show w/ @jimmyfallon tonight. Couldn't be prouder to be playing a @Gibsonguitar… http://t.co/rSYPaNvdjJ
gibsonguitar,1/23/2015 16:06,"It's beautiful, Evan! RT @evanweatherford: Sweet sweet LG-2 courtesy of @gibsonguitar. http://t.co/JJRBzn7dcx"
gibsonguitar,1/23/2015 16:04,"RT @echosmith: .@gibsonguitar is totally making their fans' day outside of #NAMM!!  Find a golden ticket, get gear AND support @wwpinc #Gib…"
gibsonguitar,1/23/2015 15:59,Day 2 of #NAMM2015 is here! Just a few hours away from the Great #GibsonGrab! Gonna be NUTS! Details: http://t.co/hgSSSYdkfO #WoundedWarrior
gibsonguitar,1/23/2015 3:21,"RT @tylerwardmusic: #NAMM starts today, don't miss out on The Great Gibson Grab tomorrow - FIND ME and win some cool stuff  #goldenticket #…"
